qid,group,instruction_type,run,step,fact,check1_label,check1_raw,check2_label,check2_raw,final_taxonomy
3hop1__840353_503371_21711,content,elaborate,2,2,Palau's marine ecosystem is a key attraction for tourists and divers.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,The state's natural beauty contributes significantly to Palau's tourism.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,The Zec de la Bessonne has a territory of 200 square kilometers.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,This area is carefully managed.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,This area ensures sustainable use of its natural resources.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The natural resources in this area include forestry and hunting.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The Zec de la Bessonne has hiking.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The Zec de la Bessonne has bird watching.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The Zec de la Bessonne has educational tours.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The management of the area has been instrumental in preserving its pristine environment.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The management of the area has been instrumental in preserving its biodiversity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,Minsk is distinct from the region.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,Minsk has long been an economic and cultural hub for the region.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,Paris is the capital city of France.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,The growth necessitated a reorganization.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,Martin of Aragon was born in Valencia.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,"He held the thrones of Aragon, Valencia, Sardinia, and Corsica as Martin I.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,Martin's reign was marked by political intrigue.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,It lies in a region renowned for its lush flora.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,Gothic architecture is a style that dominated European architecture from the late 12th to the late 16th century.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,The Doge's Palace is a Gothic remnant.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,The Palau de la Generalitat is a Gothic remnant.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,The Conciergerie is a Gothic remnant.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,Each of these structures showcases the impressive craftsmanship.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The Palau de la Música is a new architectural landmark.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,The Metro is a new architectural landmark.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,The Valencian Museum of Enlightenment and Modernity (Museo Valenciano de la Ilustracion y la Modernidad) is a new architectural landmark.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,The Institute of Modern Art (Instituto Valenciano de Arte Moderno) is a new architectural landmark.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,Public works attract a growing number of tourists.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,Almudévar is in northern Spain.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,This continues to be a focal point for the city's life and culture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,Saint Barthélemy was a French commune.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,Saint Barthélemy was part of Guadeloupe.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,2,The Museu d'Art Jaume Morera is in Spain.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop1__840353_503371_21711,content,elaborate,2,2,The museum showcases works by others.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,2,These rewritten sections offer a more detailed exploration of each topic.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,2,These rewritten sections provide additional context.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,"The territory covers an area of approximately 4,420 square kilometers.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The territory has diverse landscapes such as dense boreal forests.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The territory has clear lakes.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The territory has meandering rivers.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This natural bounty attracts nature enthusiasts.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This natural bounty attracts outdoor adventurers.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Nature enthusiasts partake in hiking.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Nature enthusiasts partake in fishing.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Nature enthusiasts partake in wildlife observation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Outdoor adventurers partake in hiking.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Outdoor adventurers partake in fishing.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Outdoor adventurers partake in wildlife observation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Local authorities work tirelessly to maintain the area's ecological balance.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Local authorities work tirelessly to maintain the area's ecological balance and preserve its beauty for future generations.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Ngialw is one of the sixteen states in Palau.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,3,Ngiwal has stunning beaches.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Ngiwal has vibrant coral reefs.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Ngiwal has a unique ecosystem.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Ngiwal supports a rich biodiversity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Ngerkeai leads conservation efforts.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Ngerkeai manages marine resources.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Ngiwal's natural beauty significantly contributes to Palau's marine ecosystem.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Palau's marine ecosystem is a key attraction for tourists and divers.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The state's environmental policies are designed to balance development with preservation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The state's environmental policies are designed to ensure sustainable tourism.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The state's environmental policies are designed to ensure sustainable resource use.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The Zec de la Bessonne spans a territory of 200 square kilometers.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This area is carefully managed.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This area ensures sustainable use of its natural resources.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The natural resources include forestry and hunting.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The Zec de la Bessonne offers bird watching.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The careful management of this area has been instrumental in preserving its pristine environment.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The careful management of this area has been instrumental in preserving its pristine environment and the rich biodiversity that thrives within it.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This city holds a unique status.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This city is distinct from the region.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Minsk has long been an economic and cultural hub for the region.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Its history is closely tied to Minsk.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Paris is the capital city of France.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Paris maintains its administrative boundaries largely unchanged since 1960.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop1__840353_503371_21711,content,elaborate,2,3,"Martin of Aragon was born on July 29, 1356, in Valencia.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Martin's reign was marked by political intrigue.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,He had a legacy.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,His legacy includes significant political changes in medieval Europe.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,It is south of a larger town.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,It is in a region renowned for lush flora and natural beauty.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,The town has a vibrant culture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Visitors wish to experience the town's charm.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Visitors wish to experience the town's natural setting.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The Palau de la Generalitat in Barcelona is a significant Gothic remnant.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,3,These structures are Gothic.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,These structures are artistic.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,These structures are architectural.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,These structures reflect the Gothic era.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,It provides a haven for fishing enthusiasts.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,It supports the local ecosystem's health.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,It supports the local ecosystem's biodiversity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Almudévar is a village.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Almudévar is in northern Spain.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The village's economy and social life revolve around its natural and historical attractions.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The village is a popular destination for tourists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Tourists seek a serene retreat.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Montreal is committed to urban innovation and functionality.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Pola de Siero is located approximately 16 kilometers south of Gijón.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Pola de Siero is a community.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,Pola de Siero is vibrant.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Pola de Siero offers visitors a glimpse into the region's natural beauty.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,This architectural gem is a modern design.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This architectural gem is a precedent for modern architecture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,This continues to be a focal point for the city's life and culture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,2,3,Saint Barthélemy was a French commune.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,3,Saint Barthélemy was part of Guadeloupe.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,2,3,The Museu d'Art Jaume Morera is in Spain.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop1__840353_503371_21711,content,elaborate,2,3,The museum showcases works by others.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,2,3,The museum preserves the artistic legacy of the region.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,1,The party in power at the White House shapes the role of party leaders in the United States House of Representatives.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,1,The cabinet is responsible to the House of Commons.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,1,The Governor General or monarch may exercise powers independently.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop2__28727_92991_76291,content,elaborate,0,1,The President pro tempore's position is a ceremonial position.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,1,The state's political leanings are firmly to the right.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,1,"Unicode is a computing industry standard for the consistent encoding, representation, and handling of text expressed in most of the world's writing systems.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,1,They are essential in understanding electron configurations.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,1,They are essential in understanding the quantum mechanical behavior of multi- electron atoms.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The party in power at the White House shapes the role of party leaders in the United States House of Representatives.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,Each senator represents a district.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop2__28727_92991_76291,content,elaborate,0,2,The remaining upper houses have four-year terms.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop2__28727_92991_76291,content,elaborate,0,2,This shift marked a significant step.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,The multi-party system allows for representation of various viewpoints.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The party's influence in Oregon is partly due to its efforts to align with the state's progressive values.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The party's efforts to align with the state's progressive values make it a formidable political force in the region.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,The cabinet is responsible to the House of Commons.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The Governor General or monarch may exercise powers independently.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop2__28727_92991_76291,content,elaborate,0,2,The state's political leanings are to the right.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,The state has a rural character.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,The state relies on oil and gas industries.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The state has a conservative approach to governance.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,"The state's rural character, reliance on oil and gas industries, and conservative approach to governance influence the trend.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,"Unicode is a computing industry standard for the consistent encoding, representation, and handling of text expressed in most of the world's writing systems.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,This category ensures compatibility.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,This category ensures compatibility and seamless communication across different digital platforms and languages.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The organization's influence waned in the mid-20th century.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,Public outrage over corruption occurred.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,These rules help understand electron configurations.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,These rules help understand the quantum mechanical behavior of multi- electron atoms.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,These rules provide insight into atomic structure.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,These rules provide insight into chemical bonding.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The state has a tradition of supporting non-partisan candidates.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,This election is an opportunity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,This election is an opportunity for Alaskans.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,Personal relationships played crucial roles in shaping political outcomes in 19th-century America.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,The lower house reflects the country's cultural and political heritage.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop2__28727_92991_76291,content,elaborate,0,2,This system allows for diverse representation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,2,This evolution reflects the challenges faced by smaller parties.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop2__28727_92991_76291,content,elaborate,0,3,Party leaders in the United States House of Representatives have the White House.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop2__28727_92991_76291,content,elaborate,0,3,The majority party in the House determines the legislative agenda.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
