qid,group,instruction_type,run,step,question,gold_answer,predicted_answer,matched_reference,answer_f1
3hop1__305566_568433_47686,content,shorten,0,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Stansted,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,0,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,I don't know.,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,1,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,1,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station (Thiruvananthapuram),Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,1,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,1,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,2,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,2,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station (Thampanoor Bus Station),Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,2,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,content,shorten,2,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,0,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,0,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Toronto Coach Terminal,Toronto Coach Terminal,1.0
3hop1__305566_568433_47686,style,formality,0,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Toronto Coach Terminal,Toronto Coach Terminal,1.0
3hop1__305566_568433_47686,style,formality,0,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Toronto Coach Terminal,Toronto Coach Terminal,1.0
3hop1__305566_568433_47686,style,formality,1,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,1,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,1,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,1,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,2,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,2,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Saída Sul,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,2,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Saída Sul,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,formality,2,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Saída Sul,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,0,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,0,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,1001 Filbert Street,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,0,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Philadelphia Greyhound Terminal at 1001 Filbert Street,Toronto Coach Terminal,0.2
3hop1__305566_568433_47686,style,paraphrase,0,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Philadelphia Greyhound Terminal at 1001 Filbert Street,Toronto Coach Terminal,0.2
3hop1__305566_568433_47686,style,paraphrase,1,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,1,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Greyhound Bus Station,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,1,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station Thiruvananthapuram,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,1,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,I don't know.,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,2,0,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Rodoferroviária,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,2,1,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,610 Bay Street,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,2,2,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Greyhound bus station in Atlanta,Toronto Coach Terminal,0.0
3hop1__305566_568433_47686,style,paraphrase,2,3,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Greyhound Bus Station,Toronto Coach Terminal,0.0
3hop1__438364_443779_52195,content,shorten,0,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,0,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,0,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Hồ Chí Minh,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,0,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Hồ Chí Minh,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,1,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,1,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,1,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Sam Nujoma,Francisco Guterres,0.0
3hop1__438364_443779_52195,content,shorten,1,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Sam Nujoma,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,0,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,0,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,0,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,0,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,1,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,1,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,1,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,1,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,2,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,2,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,2,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,formality,2,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,0,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,0,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,0,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,0,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,1,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,1,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,1,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,1,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,2,0,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Xanana Gusmão,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,2,1,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,I don't know.,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,2,2,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,Sam Rainsy,Francisco Guterres,0.0
3hop1__438364_443779_52195,style,paraphrase,2,3,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Kotamadya is located?,Francisco Guterres,I don't know.,Francisco Guterres,0.0
3hop1__593288_720914_41132,content,elaborate,0,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,elaborate,0,1,How many times did plague occur in the place of death of the creator of Violante?,22,22,22,1.0
3hop1__593288_720914_41132,content,elaborate,0,2,How many times did plague occur in the place of death of the creator of Violante?,22,At least 22 times,22,0.4
3hop1__593288_720914_41132,content,elaborate,0,3,How many times did plague occur in the place of death of the creator of Violante?,22,At least 22 outbreaks,22,0.4
3hop1__593288_720914_41132,content,elaborate,1,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,elaborate,1,1,How many times did plague occur in the place of death of the creator of Violante?,22,2,22,0.0
3hop1__593288_720914_41132,content,elaborate,1,2,How many times did plague occur in the place of death of the creator of Violante?,22,2,22,0.0
3hop1__593288_720914_41132,content,elaborate,1,3,How many times did plague occur in the place of death of the creator of Violante?,22,2,22,0.0
3hop1__593288_720914_41132,content,elaborate,2,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,elaborate,2,1,How many times did plague occur in the place of death of the creator of Violante?,22,repeatedly,22,0.0
3hop1__593288_720914_41132,content,elaborate,2,2,How many times did plague occur in the place of death of the creator of Violante?,22,multiple times,22,0.0
3hop1__593288_720914_41132,content,elaborate,2,3,How many times did plague occur in the place of death of the creator of Violante?,22,2,22,0.0
3hop1__593288_720914_41132,content,shorten,0,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,shorten,0,1,How many times did plague occur in the place of death of the creator of Violante?,22,Repeated outbreaks into the 19th century.,22,0.0
3hop1__593288_720914_41132,content,shorten,0,2,How many times did plague occur in the place of death of the creator of Violante?,22,Recurrent outbreaks into the 19th century.,22,0.0
3hop1__593288_720914_41132,content,shorten,0,3,How many times did plague occur in the place of death of the creator of Violante?,22,Recurred into the 19th century.,22,0.0
3hop1__593288_720914_41132,content,shorten,1,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,shorten,1,1,How many times did plague occur in the place of death of the creator of Violante?,22,Multiple times,22,0.0
3hop1__593288_720914_41132,content,shorten,1,2,How many times did plague occur in the place of death of the creator of Violante?,22,Repeated outbreaks occurred.,22,0.0
3hop1__593288_720914_41132,content,shorten,1,3,How many times did plague occur in the place of death of the creator of Violante?,22,Repeated outbreaks,22,0.0
3hop1__593288_720914_41132,content,shorten,2,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,shorten,2,1,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,content,shorten,2,2,How many times did plague occur in the place of death of the creator of Violante?,22,multiple times,22,0.0
3hop1__593288_720914_41132,content,shorten,2,3,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,0,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,0,1,How many times did plague occur in the place of death of the creator of Violante?,22,multiple times,22,0.0
3hop1__593288_720914_41132,style,formality,0,2,How many times did plague occur in the place of death of the creator of Violante?,22,multiple times,22,0.0
3hop1__593288_720914_41132,style,formality,0,3,How many times did plague occur in the place of death of the creator of Violante?,22,multiple times,22,0.0
3hop1__593288_720914_41132,style,formality,1,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,1,1,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,1,2,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,1,3,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,2,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,formality,2,1,How many times did plague occur in the place of death of the creator of Violante?,22,At least 22 times,22,0.4
3hop1__593288_720914_41132,style,formality,2,2,How many times did plague occur in the place of death of the creator of Violante?,22,At least twenty-two times,22,0.0
3hop1__593288_720914_41132,style,formality,2,3,How many times did plague occur in the place of death of the creator of Violante?,22,At least twenty-two times,22,0.0
3hop1__593288_720914_41132,style,paraphrase,0,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,paraphrase,0,1,How many times did plague occur in the place of death of the creator of Violante?,22,frequently in the 16th and 17th centuries,22,0.0
3hop1__593288_720914_41132,style,paraphrase,0,2,How many times did plague occur in the place of death of the creator of Violante?,22,recurred every 5–15 years,22,0.0
3hop1__593288_720914_41132,style,paraphrase,0,3,How many times did plague occur in the place of death of the creator of Violante?,22,unknown,22,0.0
3hop1__593288_720914_41132,style,paraphrase,1,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,paraphrase,1,1,How many times did plague occur in the place of death of the creator of Violante?,22,Multiple times,22,0.0
3hop1__593288_720914_41132,style,paraphrase,1,2,How many times did plague occur in the place of death of the creator of Violante?,22,Three times,22,0.0
3hop1__593288_720914_41132,style,paraphrase,1,3,How many times did plague occur in the place of death of the creator of Violante?,22,Twice,22,0.0
3hop1__593288_720914_41132,style,paraphrase,2,0,How many times did plague occur in the place of death of the creator of Violante?,22,3,22,0.0
3hop1__593288_720914_41132,style,paraphrase,2,1,How many times did plague occur in the place of death of the creator of Violante?,22,multiple years from the 16th to 17th centuries,22,0.0
3hop1__593288_720914_41132,style,paraphrase,2,2,How many times did plague occur in the place of death of the creator of Violante?,22,several decades,22,0.0
3hop1__593288_720914_41132,style,paraphrase,2,3,How many times did plague occur in the place of death of the creator of Violante?,22,twice,22,0.0
3hop1__840353_503371_21711,content,elaborate,0,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,elaborate,0,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,From 1875 to 1880,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,0,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1905,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,0,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1905,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,1,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,elaborate,1,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The question does not provide enough information to answer.,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,1,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,1,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The question does not provide enough information to answer.,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,2,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,elaborate,2,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,15th century,15th century,1.0
3hop1__840353_503371_21711,content,elaborate,2,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1883,built in the 15th century,0.0
3hop1__840353_503371_21711,content,elaborate,2,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1443 to early 16th century,15th century,0.28571428571428575
3hop1__840353_503371_21711,content,shorten,0,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,shorten,0,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1875,built in the 15th century,0.0
3hop1__840353_503371_21711,content,shorten,0,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,No information given,built in the 15th century,0.0
3hop1__840353_503371_21711,content,shorten,0,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,content,shorten,1,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,shorten,1,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The Palau de la Generalitat was built in 1849.,built in the 15th century,0.3333333333333333
3hop1__840353_503371_21711,content,shorten,1,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,"The question is asking for the construction date of Palau de la Generalitat in the region where Almudévar is located, referencing Martin's place of death.

Answer: 15th century",built in the 15th century,0.20689655172413793
3hop1__840353_503371_21711,content,shorten,1,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,content,shorten,2,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,content,shorten,2,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1875,built in the 15th century,0.0
3hop1__840353_503371_21711,content,shorten,2,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The question does not provide the year the Palau de la Generalitat was built.,built in the 15th century,0.13333333333333333
3hop1__840353_503371_21711,content,shorten,2,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,0,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,style,formality,0,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The question does not provide information about when the Palau de la Generalitat was built.,built in the 15th century,0.11764705882352941
3hop1__840353_503371_21711,style,formality,0,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The Palau de la Generalitat was built in the 15th century.,built in the 15th century,0.6153846153846153
3hop1__840353_503371_21711,style,formality,0,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,1,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,style,formality,1,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1902,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,1,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,1,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The Palau de la Generalitat was built in the 14th century.,built in the 15th century,0.46153846153846156
3hop1__840353_503371_21711,style,formality,2,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,style,formality,2,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The text does not provide the construction date of the Palau de la Generalitat.,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,2,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1905–1910,built in the 15th century,0.0
3hop1__840353_503371_21711,style,formality,2,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,1879,built in the 15th century,0.0
3hop1__840353_503371_21711,style,paraphrase,0,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,style,paraphrase,0,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The 15th century,15th century,1.0
3hop1__840353_503371_21711,style,paraphrase,0,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The 18th century,15th century,0.5
3hop1__840353_503371_21711,style,paraphrase,0,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The 14th century,15th century,0.5
3hop1__840353_503371_21711,style,paraphrase,1,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
3hop1__840353_503371_21711,style,paraphrase,1,1,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,paraphrase,1,2,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,paraphrase,1,3,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,Unknown,built in the 15th century,0.0
3hop1__840353_503371_21711,style,paraphrase,2,0,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,14th century,15th century,0.5
