qid,instruction_type,run,step,fact,label
2hop__131951_643670,elaborate,0,2,Water from Silver Lake flows via Minnewawa Brook.,SURVIVED
2hop__131951_643670,elaborate,0,2,Silver Lake is in the towns of Harrisville and Nelson.,SURVIVED
2hop__131951_643670,elaborate,0,2,Water from Silver Lake flows via The Branch.,SURVIVED
2hop__131951_643670,elaborate,0,3,Silver Lake is located in southwestern New Hampshire.,SURVIVED
2hop__131951_643670,elaborate,0,3,Silver Lake is in the towns of Harrisville and Nelson.,SURVIVED
2hop__131951_643670,elaborate,0,3,Water from Silver Lake flows via Minnewawa Brook.,SURVIVED
2hop__131951_643670,elaborate,0,1,Water from Silver Lake flows via Minnewawa Brook.,SURVIVED
2hop__131951_643670,elaborate,0,3,Route 49 is on the way to Wells State Park.,SURVIVED
2hop__131951_643670,elaborate,0,1,Water from Silver Lake flows via The Branch.,SURVIVED
2hop__131951_643670,elaborate,0,1,Water from Silver Lake flows to the Ashuelot River.,SURVIVED
2hop__131951_643670,elaborate,0,3,Water from Silver Lake flows via The Branch.,SURVIVED
2hop__131951_643670,elaborate,0,3,Silver Lake is located in Cheshire County.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Ashuelot River is a tributary of the Connecticut River.,SURVIVED
2hop__131951_643670,elaborate,0,3,Silver Lake is a water body.,SURVIVED
2hop__131951_643670,elaborate,0,3,Water from Silver Lake flows to the Ashuelot River.,SURVIVED
2hop__14092_8311,elaborate,0,1,Walter Calverley was the eldest son and heir of William Calverley.,SURVIVED
2hop__14092_8311,elaborate,0,2,Walter Calverley is a person.,SURVIVED
2hop__131951_643670,elaborate,0,2,Water from Silver Lake flows to the Ashuelot River.,SURVIVED
2hop__14092_8311,elaborate,0,2,Katherine Thorneholme was the wife of William Calverley.,SURVIVED
2hop__14092_8311,elaborate,0,2,Walter Calverley was the eldest son and heir of William Calverley.,SURVIVED
2hop__131951_643670,elaborate,0,1,Cheyenne was mortally wounded during the fight with Frank's gang.,SURVIVED
2hop__14092_8311,elaborate,0,1,Walter Calverley is a person.,SURVIVED
2hop__14092_8311,elaborate,0,1,Katherine Thorneholme was the daughter of John Thorneholme.,SURVIVED
2hop__14092_8311,elaborate,0,3,Katherine Thorneholme was the wife of William Calverley.,SURVIVED
2hop__14092_8311,elaborate,0,3,Katherine Thorneholme was the daughter of John Thorneholme.,LOST
2hop__14092_8311,elaborate,0,1,"John Thorneholme was from Haysthorpe, Yorkshire.",SURVIVED
2hop__14092_8311,elaborate,0,2,Katherine Thorneholme was the daughter of John Thorneholme.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Ashuelot River is a tributary of the Connecticut River.,SURVIVED
2hop__14092_8311,elaborate,0,1,William Calverley was the son of Sir Walter Calverley and Anne Danby.,LOST
2hop__131951_643670,elaborate,0,2,Silver Lake is located in southwestern New Hampshire.,SURVIVED
2hop__14092_8311,elaborate,0,1,"Anne Danby was the daughter of Richard Neville, 2nd Baron Latimer.",LOST
2hop__14092_8311,elaborate,0,1,Anne Danby was the daughter of Sir Christopher Danby.,LOST
2hop__14092_8311,elaborate,0,2,Anne Danby was the daughter of Sir Christopher Danby.,LOST
2hop__131951_643670,elaborate,0,3,The Ashuelot River is a tributary of the Connecticut River.,SURVIVED
2hop__14092_8311,elaborate,0,3,Anne Danby was the daughter of Sir Christopher Danby.,LOST
2hop__14092_8311,elaborate,0,3,Walter Calverley was the eldest son and heir of William Calverley.,SURVIVED
2hop__14092_8311,elaborate,0,3,Walter Calverley is a person.,SURVIVED
2hop__14092_8311,elaborate,0,3,"John Thorneholme was from Haysthorpe, Yorkshire.",LOST
2hop__14092_8311,elaborate,0,2,"Anne Danby was the daughter of Richard Neville, 2nd Baron Latimer.",LOST
2hop__14092_8311,elaborate,0,1,Sir William Maule is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,"John Thorneholme was from Haysthorpe, Yorkshire.",LOST
2hop__14092_8311,elaborate,0,1,Sir William Maule was the eldest son of Sir Peter Maule.,SURVIVED
2hop__14092_8311,elaborate,0,2,Sir William Maule was the eldest son of Sir Peter Maule.,SURVIVED
2hop__14092_8311,elaborate,0,3,"Anne Danby was the daughter of Richard Neville, 2nd Baron Latimer.",LOST
2hop__131951_643670,elaborate,0,1,Sea of Sardinia is a sea.,SURVIVED
2hop__14092_8311,elaborate,0,2,Sir William Maule is a person.,SURVIVED
2hop__14092_8311,elaborate,0,2,Sir William Maule was a Baron.,SURVIVED
2hop__14092_8311,elaborate,0,1,Sir William Maule was a Baron.,SURVIVED
2hop__14092_8311,elaborate,0,2,Sir William Maule was a Baroness.,LOST
2hop__14092_8311,elaborate,0,2,Sir William Maule was the eldest son of Christina de Valognes.,LOST
2hop__14092_8311,elaborate,0,3,William Calverley was the son of Sir Walter Calverley and Anne Danby.,LOST
2hop__14092_8311,elaborate,0,1,William succeeded as Baron in 1254.,LOST
2hop__14092_8311,elaborate,0,1,Sir William Maule was the eldest son of Christina de Valognes.,LOST
2hop__14092_8311,elaborate,0,2,William succeeded as Baron in 1254.,SURVIVED
2hop__14092_8311,elaborate,0,1,William's father died.,LOST
2hop__14092_8311,elaborate,0,3,Sir William Maule is a person.,SURVIVED
2hop__14092_8311,elaborate,0,3,Sir William Maule was the eldest son of Christina de Valognes.,LOST
2hop__14092_8311,elaborate,0,1,Sir William Maule was a Baroness.,LOST
2hop__14092_8311,elaborate,0,2,William Calverley was the son of Sir Walter Calverley and Anne Danby.,LOST
2hop__14092_8311,elaborate,0,3,William's father died.,SURVIVED
2hop__14092_8311,elaborate,0,3,William succeeded as Baron in 1254.,LOST
2hop__14092_8311,elaborate,0,1,He was married to Ethana de Vallibus.,SURVIVED
2hop__14092_8311,elaborate,0,1,"Ethana de Vallibus was the daughter of John Vaux, Lord of Dirleton.",SURVIVED
2hop__14092_8311,elaborate,0,2,William's father died.,LOST
2hop__14092_8311,elaborate,0,1,"He left one son, Henry Maule.",SURVIVED
2hop__14092_8311,elaborate,0,2,He was married to Ethana de Vallibus.,SURVIVED
2hop__14092_8311,elaborate,0,3,Sir William Maule was a Baroness.,LOST
2hop__14092_8311,elaborate,0,2,"He left one son, Henry Maule.",SURVIVED
2hop__14092_8311,elaborate,0,1,Henry Maule succeeded him as Baron.,SURVIVED
2hop__14092_8311,elaborate,0,1,John is the King of England.,SURVIVED
2hop__14092_8311,elaborate,0,2,"Ethana de Vallibus was the daughter of John Vaux, Lord of Dirleton.",SURVIVED
2hop__14092_8311,elaborate,0,3,He was married to Ethana de Vallibus.,LOST
2hop__14092_8311,elaborate,0,1,John had a first wife named Isabel.,SURVIVED
2hop__14092_8311,elaborate,0,2,Henry Maule succeeded him as Baron.,SURVIVED
2hop__14092_8311,elaborate,0,2,John is the King of England.,LOST
2hop__14092_8311,elaborate,0,3,Sir William Maule was a Baron.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabel was imprisoned.,SURVIVED
2hop__14092_8311,elaborate,0,3,"Ethana de Vallibus was the daughter of John Vaux, Lord of Dirleton.",SURVIVED
2hop__14092_8311,elaborate,0,2,John had a first wife named Isabel.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabel was the Countess of Gloucester.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabel was released from imprisonment in 1214.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabel was released from imprisonment in 1214.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabel was the Countess of Gloucester.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabel was imprisoned.,SURVIVED
2hop__14092_8311,elaborate,0,3,"He left one son, Henry Maule.",SURVIVED
2hop__14092_8311,elaborate,0,3,Sir William Maule was the eldest son of Sir Peter Maule.,LOST
2hop__14092_8311,elaborate,0,2,Isabel remarried twice.,LOST
2hop__14092_8311,elaborate,0,1,Katherine Thorneholme was the wife of William Calverley.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabel died in 1217.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabel died in 1217.,SURVIVED
2hop__14092_8311,elaborate,0,3,Henry Maule succeeded him as Baron.,LOST
2hop__14092_8311,elaborate,0,1,John had a second wife named Isabella of Angoulême.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabel died in 1217.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabel was imprisoned.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabel was the Countess of Gloucester.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabella of Angoulême left England.,SURVIVED
2hop__14092_8311,elaborate,0,3,John had a second wife named Isabella of Angoulême.,SURVIVED
2hop__14092_8311,elaborate,0,2,John had a second wife named Isabella of Angoulême.,SURVIVED
2hop__14092_8311,elaborate,0,3,John is the King of England.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabella of Angoulême went to Angoulême.,LOST
2hop__14092_8311,elaborate,0,1,Isabella of Angoulême became a regional leader.,LOST
2hop__14092_8311,elaborate,0,2,Isabella of Angoulême left England.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabella of Angoulême became a regional leader.,LOST
2hop__14092_8311,elaborate,0,1,John had five children.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabella of Angoulême abandoned her children.,LOST
2hop__14092_8311,elaborate,0,3,Isabella of Angoulême left England.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabella of Angoulême became a regional leader.,LOST
2hop__14092_8311,elaborate,0,3,John had a first wife named Isabel.,SURVIVED
2hop__14092_8311,elaborate,0,2,John's children were all legitimate.,LOST
2hop__14092_8311,elaborate,0,3,Isabella of Angoulême went to Angoulême.,LOST
2hop__14092_8311,elaborate,0,1,Isabel remarried twice.,LOST
2hop__14092_8311,elaborate,0,1,Isabella of Angoulême abandoned her children.,LOST
2hop__14092_8311,elaborate,0,3,Isabella of Angoulême abandoned her children.,LOST
2hop__14092_8311,elaborate,0,1,John's children were all legitimate.,LOST
2hop__14092_8311,elaborate,0,2,John had five children.,SURVIVED
2hop__14092_8311,elaborate,0,2,John's children were all by Isabella.,LOST
2hop__14092_8311,elaborate,0,1,John's children were all by Isabella.,LOST
2hop__14092_8311,elaborate,0,1,Henry III was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Henry III ruled as king.,SURVIVED
2hop__14092_8311,elaborate,0,3,John's children were all legitimate.,LOST
2hop__14092_8311,elaborate,0,2,Henry III was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabel remarried twice.,LOST
2hop__14092_8311,elaborate,0,2,Isabella of Angoulême went to Angoulême.,LOST
2hop__14092_8311,elaborate,0,3,John had five children.,LOST
2hop__14092_8311,elaborate,0,3,John's children were all by Isabella.,LOST
2hop__14092_8311,elaborate,0,2,Richard became a noted European leader.,LOST
2hop__14092_8311,elaborate,0,1,Henry III ruled for the majority of the 13th century.,SURVIVED
2hop__14092_8311,elaborate,0,1,Richard became the King of the Romans.,SURVIVED
2hop__14092_8311,elaborate,0,3,Henry III ruled as king.,SURVIVED
2hop__14092_8311,elaborate,0,3,Isabel was released from imprisonment in 1214.,SURVIVED
2hop__14092_8311,elaborate,0,1,Richard became a noted European leader.,LOST
2hop__14092_8311,elaborate,0,2,Henry III ruled as king.,SURVIVED
2hop__14092_8311,elaborate,0,2,Henry III ruled for the majority of the 13th century.,SURVIVED
2hop__14092_8311,elaborate,0,3,Richard became a noted European leader.,LOST
2hop__14092_8311,elaborate,0,3,Henry III ruled for the majority of the 13th century.,SURVIVED
2hop__14092_8311,elaborate,0,3,Henry III was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Richard was the King of the Romans in the Holy Roman Empire.,LOST
2hop__14092_8311,elaborate,0,2,Richard became the King of the Romans.,SURVIVED
2hop__14092_8311,elaborate,0,1,Richard was the King of the Romans in the Holy Roman Empire.,SURVIVED
2hop__14092_8311,elaborate,0,2,Joan married Alexander II of Scotland.,LOST
2hop__14092_8311,elaborate,0,1,Joan became his queen consort.,SURVIVED
2hop__14092_8311,elaborate,0,3,Richard was the King of the Romans in the Holy Roman Empire.,SURVIVED
2hop__14092_8311,elaborate,0,3,Joan married Alexander II of Scotland.,LOST
2hop__14092_8311,elaborate,0,3,Joan became his queen consort.,LOST
2hop__14092_8311,elaborate,0,1,Eleanor married William Marshal's son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Joan became his queen consort.,LOST
2hop__14092_8311,elaborate,0,3,Richard became the King of the Romans.,SURVIVED
2hop__14092_8311,elaborate,0,3,He has a youngest daughter called Eleanor.,LOST
2hop__14092_8311,elaborate,0,2,Eleanor married William Marshal's son.,SURVIVED
2hop__14092_8311,elaborate,0,1,William Marshal's son is also called William.,SURVIVED
2hop__14092_8311,elaborate,0,2,William Marshal's son is also called William.,SURVIVED
2hop__14092_8311,elaborate,0,2,Isabella married Frederick II.,SURVIVED
2hop__14092_8311,elaborate,0,1,Isabella married Frederick II.,SURVIVED
2hop__14092_8311,elaborate,0,1,Joan married Alexander II of Scotland.,SURVIVED
2hop__14092_8311,elaborate,0,1,He has a youngest daughter called Eleanor.,LOST
2hop__14092_8311,elaborate,0,2,He has a youngest daughter called Eleanor.,LOST
2hop__14092_8311,elaborate,0,3,William married Eleanor.,LOST
2hop__14092_8311,elaborate,0,1,Simon de Montfort is famous.,SURVIVED
2hop__14092_8311,elaborate,0,2,William married Eleanor.,LOST
2hop__14092_8311,elaborate,0,3,Isabella married Frederick II.,SURVIVED
2hop__14092_8311,elaborate,0,3,Eleanor married William Marshal's son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Simon de Montfort is famous.,SURVIVED
2hop__14092_8311,elaborate,0,1,John had illegitimate children.,SURVIVED
2hop__14092_8311,elaborate,0,3,Simon de Montfort is famous.,SURVIVED
2hop__14092_8311,elaborate,0,1,William married Eleanor.,LOST
2hop__14092_8311,elaborate,0,2,John had illegitimate children.,SURVIVED
2hop__14092_8311,elaborate,0,3,William Marshal's son is also called William.,LOST
2hop__14092_8311,elaborate,0,3,John had illegitimate children.,SURVIVED
2hop__14092_8311,elaborate,0,1,Eleanor later married Simon de Montfort.,SURVIVED
2hop__14092_8311,elaborate,0,2,John had three daughters.,SURVIVED
2hop__14092_8311,elaborate,0,2,John had nine sons.,SURVIVED
2hop__14092_8311,elaborate,0,1,John had nine sons.,SURVIVED
2hop__14092_8311,elaborate,0,1,Richard is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,John had three daughters.,SURVIVED
2hop__14092_8311,elaborate,0,2,Oliver is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Eleanor later married Simon de Montfort.,LOST
2hop__14092_8311,elaborate,0,2,Richard is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Oliver is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Oliver is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,John is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,John had three daughters.,LOST
2hop__14092_8311,elaborate,0,3,John had nine sons.,SURVIVED
2hop__14092_8311,elaborate,0,1,Geoffrey is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Henry is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Osbert Gifford is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,John is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Richard is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Geoffrey is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Henry is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Osbert Gifford is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Philip is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,John is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Eudes is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Bartholomew is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Bartholomew is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Henry is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Eudes is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Eleanor later married Simon de Montfort.,LOST
2hop__14092_8311,elaborate,0,2,Geoffrey is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Joan is a daughter.,SURVIVED
2hop__14092_8311,elaborate,0,1,Bartholomew is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,Joan is a daughter.,SURVIVED
2hop__14092_8311,elaborate,0,3,Philip is a son.,LOST
2hop__14092_8311,elaborate,0,3,Osbert Gifford is a son.,SURVIVED
2hop__14092_8311,elaborate,0,3,Eudes is a son.,SURVIVED
2hop__14092_8311,elaborate,0,2,Philip is a son.,SURVIVED
2hop__14092_8311,elaborate,0,1,She was commissioned on 31 January 1945.,LOST
2hop__14092_8311,elaborate,0,2,She was launched on 25 April 1944.,LOST
2hop__14092_8311,elaborate,0,3,She was launched on 25 April 1944.,LOST
2hop__14092_8311,elaborate,0,3,She was commissioned on 31 January 1945.,LOST
2hop__14092_8311,elaborate,0,1,Joan became famous.,SURVIVED
2hop__14092_8311,elaborate,0,2,She was commissioned on 31 January 1945.,LOST
2hop__14092_8311,elaborate,0,3,Joan became famous.,SURVIVED
2hop__14092_8311,elaborate,0,3,Maud is a daughter.,SURVIVED
2hop__14092_8311,elaborate,0,3,Joan married Prince Llywelyn the Great of Wales.,ERROR
2hop__14092_8311,elaborate,0,2,Joan became famous.,ERROR
2hop__14092_8311,elaborate,0,1,Liu Ju is a person.,LOST
2hop__14092_8311,elaborate,0,1,Joan married Prince Llywelyn the Great of Wales.,ERROR
2hop__14092_8311,elaborate,0,1,Maud is a daughter.,ERROR
2hop__14092_8311,elaborate,0,3,Liu Ju is a person.,LOST
2hop__14092_8311,elaborate,0,3,Joan is a daughter.,ERROR
2hop__14092_8311,elaborate,0,2,Joan married Prince Llywelyn the Great of Wales.,ERROR
2hop__14092_8311,elaborate,0,3,HMS Farnham Castle is a ship.,LOST
2hop__14092_8311,elaborate,0,1,Liu Ju was formally known as Crown Prince Wei.,LOST
2hop__14092_8311,elaborate,0,2,Maud is a daughter.,SURVIVED
2hop__14092_8311,elaborate,0,1,She was laid down at John Crown & Sons Ltd in Sunderland on 25 June 1943.,ERROR
2hop__14092_8311,elaborate,0,1,She was launched on 25 April 1944.,ERROR
2hop__14092_8311,elaborate,0,2,She was laid down at John Crown & Sons Ltd in Sunderland on 25 June 1943.,ERROR
2hop__14092_8311,elaborate,0,1,HMS Farnham Castle is a ship.,LOST
2hop__14092_8311,elaborate,0,2,HMS Farnham Castle is a ship.,LOST
2hop__14092_8311,elaborate,0,3,She was laid down at John Crown & Sons Ltd in Sunderland on 25 June 1943.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju is a person.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju was formally known as Crown Prince Wei.,LOST
2hop__14092_8311,elaborate,0,3,Liu Ju was formally known as Crown Prince Wei.,LOST
2hop__14092_8311,elaborate,0,1,Liu Ju was posthumously as Crown Prince Li.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju was posthumously as Crown Prince Li.,LOST
2hop__14092_8311,elaborate,0,3,Liu Ju was posthumously as Crown Prince Li.,LOST
2hop__14092_8311,elaborate,0,1,Liu Ju was a Western Han Dynasty crown prince.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju was a Western Han Dynasty crown prince.,LOST
2hop__14092_8311,elaborate,0,3,Liu Ju was a Western Han Dynasty crown prince.,LOST
2hop__14092_8311,elaborate,0,1,He was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,2,He was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,3,He was the eldest son.,SURVIVED
2hop__14092_8311,elaborate,0,1,He was the heir apparent.,LOST
2hop__14092_8311,elaborate,0,2,He was the heir apparent.,LOST
2hop__14092_8311,elaborate,0,3,He was the heir apparent.,SURVIVED
2hop__14092_8311,elaborate,0,1,He was the heir apparent to his father.,SURVIVED
2hop__14092_8311,elaborate,0,2,He was the heir apparent to his father.,SURVIVED
2hop__14092_8311,elaborate,0,3,He was the heir apparent to his father.,SURVIVED
2hop__14092_8311,elaborate,0,1,He was the heir apparent to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,2,He was the heir apparent to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,3,He was the heir apparent to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,1,He was the eldest son to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,2,He was the eldest son to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,3,He was the eldest son to Emperor Wu of Han.,LOST
2hop__14092_8311,elaborate,0,1,He was the eldest son to Emperor Wu of Han until his death.,LOST
2hop__14092_8311,elaborate,0,2,He was the eldest son to Emperor Wu of Han until his death.,LOST
2hop__14092_8311,elaborate,0,3,He was the eldest son to Emperor Wu of Han until his death.,LOST
2hop__14092_8311,elaborate,0,1,He died at age 38.,LOST
2hop__14092_8311,elaborate,0,2,He died at age 38.,LOST
2hop__14092_8311,elaborate,0,3,He died at age 38.,LOST
2hop__14092_8311,elaborate,0,1,He died at age 38 during political turmoil.,LOST
2hop__14092_8311,elaborate,0,2,He died at age 38 during political turmoil.,LOST
2hop__14092_8311,elaborate,0,3,He died at age 38 during political turmoil.,LOST
2hop__14092_8311,elaborate,0,1,He died during political turmoil in 91 BC.,LOST
2hop__14092_8311,elaborate,0,2,He died during political turmoil in 91 BC.,LOST
2hop__14092_8311,elaborate,0,3,He died during political turmoil in 91 BC.,LOST
2hop__14092_8311,elaborate,0,1,"Contrary to his less-than- flattering posthumous name, Liu Ju was generally regarded by historians as a well-mannered, benevolent, morally upright man.",LOST
2hop__14092_8311,elaborate,0,2,"Contrary to his less-than- flattering posthumous name, Liu Ju was generally regarded by historians as a well-mannered, benevolent, morally upright man.",LOST
2hop__14092_8311,elaborate,0,3,"Contrary to his less-than- flattering posthumous name, Liu Ju was generally regarded by historians as a well-mannered, benevolent, morally upright man.",LOST
2hop__14092_8311,elaborate,0,1,Liu Ju was forced into an uprising against his father's army.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju was forced into an uprising against his father's army.,LOST
2hop__14092_8311,elaborate,0,3,Liu Ju was forced into an uprising against his father's army.,LOST
2hop__14092_8311,elaborate,0,1,Liu Ju died as a consequence of the rebellion.,LOST
2hop__14092_8311,elaborate,0,2,Liu Ju died as a consequence of the rebellion.,LOST
2hop__14092_8311,elaborate,0,3,Liu Ju died as a consequence of the rebellion.,LOST
2hop__14092_8311,elaborate,0,1,John Mitchell Kemble is a person.,LOST
2hop__14092_8311,elaborate,0,2,John Mitchell Kemble is a person.,LOST
2hop__14092_8311,elaborate,0,3,John Mitchell Kemble is a person.,LOST
2hop__14092_8311,elaborate,0,1,John Mitchell Kemble was born on 2 April 1807.,LOST
2hop__14092_8311,elaborate,0,2,John Mitchell Kemble was born on 2 April 1807.,LOST
2hop__14092_8311,elaborate,0,3,John Mitchell Kemble was born on 2 April 1807.,LOST
2hop__14092_8311,elaborate,0,1,John Mitchell Kemble was an English scholar and historian.,LOST
2hop__14092_8311,elaborate,0,2,John Mitchell Kemble was an English scholar and historian.,LOST
2hop__14092_8311,elaborate,0,3,John Mitchell Kemble was an English scholar and historian.,LOST
2hop__14092_8311,elaborate,0,1,John Mitchell Kemble was the eldest son of Charles Kemble the actor.,LOST
2hop__14092_8311,elaborate,0,2,John Mitchell Kemble was the eldest son of Charles Kemble the actor.,LOST
2hop__14092_8311,elaborate,0,3,John Mitchell Kemble was the eldest son of Charles Kemble the actor.,LOST
2hop__14092_8311,elaborate,0,1,John Mitchell Kemble was the eldest son of Maria Theresa Kemble.,LOST
2hop__14092_8311,elaborate,0,2,John Mitchell Kemble was the eldest son of Maria Theresa Kemble.,LOST
2hop__14092_8311,elaborate,0,3,John Mitchell Kemble was the eldest son of Maria Theresa Kemble.,LOST
2hop__14092_8311,elaborate,0,1,He is notable.,SURVIVED
2hop__14092_8311,elaborate,0,2,He is notable.,SURVIVED
2hop__14092_8311,elaborate,0,3,He is notable.,SURVIVED
2hop__14092_8311,elaborate,0,1,He contributed to the history of the Anglo-Saxons.,SURVIVED
2hop__14092_8311,elaborate,0,2,He contributed to the history of the Anglo-Saxons.,SURVIVED
2hop__14092_8311,elaborate,0,3,He contributed to the history of the Anglo-Saxons.,SURVIVED
2hop__14092_8311,elaborate,0,1,He contributed to the philology of the Old English language.,SURVIVED
2hop__14092_8311,elaborate,0,2,He contributed to the philology of the Old English language.,SURVIVED
2hop__14092_8311,elaborate,0,3,He contributed to the philology of the Old English language.,SURVIVED
2hop__14092_8311,elaborate,0,1,Succession to the British throne.,SURVIVED
2hop__14092_8311,elaborate,0,2,Succession to the British throne.,SURVIVED
2hop__14092_8311,elaborate,0,3,Succession to the British throne.,SURVIVED
2hop__14092_8311,elaborate,0,1,Queen Elizabeth II is the sovereign.,SURVIVED
2hop__14092_8311,elaborate,0,2,Queen Elizabeth II is the sovereign.,SURVIVED
2hop__14092_8311,elaborate,0,3,Queen Elizabeth II is the sovereign.,SURVIVED
2hop__14092_8311,elaborate,0,1,"Charles, Prince of Wales, is the heir apparent.",SURVIVED
2hop__14092_8311,elaborate,0,2,"Charles, Prince of Wales, is the heir apparent.",SURVIVED
2hop__14092_8311,elaborate,0,3,"Charles, Prince of Wales, is the heir apparent.",SURVIVED
2hop__14092_8311,elaborate,0,1,"Charles, Prince of Wales, is the eldest son of Queen Elizabeth II.",SURVIVED
2hop__14092_8311,elaborate,0,2,"Charles, Prince of Wales, is the eldest son of Queen Elizabeth II.",SURVIVED
2hop__14092_8311,elaborate,0,3,"Charles, Prince of Wales, is the eldest son of Queen Elizabeth II.",SURVIVED
2hop__14092_8311,elaborate,0,1,Prince William is next in line after him.,LOST
2hop__14092_8311,elaborate,0,2,Prince William is next in line after him.,LOST
2hop__14092_8311,elaborate,0,3,Prince William is next in line after him.,LOST
2hop__14092_8311,elaborate,0,1,Prince William is the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince William is the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince William is the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,1,Prince William is the elder son of the Prince of Wales.,LOST
2hop__14092_8311,elaborate,0,2,Prince William is the elder son of the Prince of Wales.,LOST
2hop__14092_8311,elaborate,0,3,Prince William is the elder son of the Prince of Wales.,LOST
2hop__14092_8311,elaborate,0,1,Prince George is third in line.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince George is third in line.,LOST
2hop__14092_8311,elaborate,0,3,Prince George is third in line.,SURVIVED
2hop__14092_8311,elaborate,0,1,Prince George is the son of the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince George is the son of the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,3,Prince George is the son of the Duke of Cambridge.,SURVIVED
2hop__14092_8311,elaborate,0,1,Princess Charlotte is Prince George's sister.,SURVIVED
2hop__14092_8311,elaborate,0,2,Princess Charlotte is Prince George's sister.,SURVIVED
2hop__14092_8311,elaborate,0,3,Princess Charlotte is Prince George's sister.,SURVIVED
2hop__14092_8311,elaborate,0,1,Princess Charlotte is third in line.,LOST
2hop__14092_8311,elaborate,0,2,Princess Charlotte is third in line.,LOST
2hop__14092_8311,elaborate,0,3,Princess Charlotte is third in line.,LOST
2hop__14092_8311,elaborate,0,1,Prince Henry is the younger son of the Prince of Wales.,SURVIVED
2hop__14092_8311,elaborate,0,2,Prince Henry is the younger son of the Prince of Wales.,LOST
2hop__14092_8311,elaborate,0,3,Prince Henry is the younger son of the Prince of Wales.,LOST
2hop__14092_8311,elaborate,0,1,Prince Henry is fifth in line.,SURVIVED
