match_type,bleurt_answer,question,gold_answer,predicted_answer,answer_f1,qid,instruction_type,group,step,run,correct
bleurt_mid,0.3438493013381958,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,"Real Madrid is from Madrid, Spain, while the team in the city he moved to (Jacksonville) is not a Spanish football club; Jacksonville is in the United States and does not have a La Liga team.",0.0,4hop3__316459_41402_157761_13584,paraphrase,style,3,2,
bleurt_mid,0.3434341549873352,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,"October 30, 1793",0.0,2hop__748615_123956,formality,style,3,0,
bleurt_mid,0.3415510356426239,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,Not specified,0.0,2hop__398344_85513,elaborate,content,1,0,
bleurt_mid,0.3415510356426239,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,Not specified,0.0,2hop__398344_85513,elaborate,content,1,2,
bleurt_mid,0.3415510356426239,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,Not specified,0.0,2hop__398344_85513,elaborate,content,2,2,
bleurt_mid,0.3415510356426239,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,Not specified,0.0,2hop__398344_85513,shorten,content,1,0,
bleurt_mid,0.3415510356426239,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,Not specified,0.0,2hop__398344_85513,formality,style,3,0,
bleurt_mid,0.3409083485603332,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",two cities,"Paco Gómez was born in Madrid, Spain, while Real Madrid is a football club based in Madrid, Spain. Both are from Madrid, but one is a person and the other is an organization.",0.0,4hop3__316459_41402_145282_13584,shorten,content,1,1,
bleurt_mid,0.340408444404602,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,"The question does not provide enough information to determine how long the city has been the capital of the location of the Yaxing Coach headquarters. There is no mention of Yaxing Coach or its headquarters in the provided context. Therefore, a direct answer cannot be given based on the context.",0.0,3hop2__326964_7855_7713,formality,style,1,2,
bleurt_mid,0.3395740985870361,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,different countries (Spain and the United States) and different leagues (La Liga and MLS),0.0,4hop3__316459_41402_157761_13584,elaborate,content,2,1,
bleurt_mid,0.3391088843345642,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",1930,"The question does not provide a specific date or event for the creation of the region to the north of the ""Near East."" Based on the context, the Near East as a term was gradually replaced by ""Middle East"" in diplomatic contexts, but no specific creation date is given for the region to the north. 

However",0.0,4hop2__9988_158279_70784_79935,elaborate,content,1,1,
bleurt_mid,0.3388030529022217,How many games in a season of the league in which Barcelona won titles in 1948 and 1949?,38,46,0.0,2hop__13592_49388,formality,style,3,1,
bleurt_mid,0.3387807607650757,Who owns the record label where the singer of All Right records?,Warner Music Group,"Burning Heart Records is an independent record label, so it is likely owned by its founders or shareholders, but the specific owner is not mentioned in the context.",0.0,3hop1__742780_567566_84283,formality,style,2,2,
bleurt_mid,0.3387807607650757,Who owns the record label where the singer of All Right records?,Warner Music Group,"Burning Heart Records is an independent record label, so it is likely owned by its founders or shareholders, but the specific owner is not mentioned in the context.",0.0,3hop1__742780_567566_84283,formality,style,3,2,
bleurt_mid,0.3385993242263794,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where A Don is located?,Thein Sein,The Tatmadaw,0.0,4hop2__161602_474028_88460_126088,elaborate,content,3,2,
bleurt_mid,0.3376649618148803,Who owns the record label where the singer of All Right records?,Warner Music Group,"Burning Heart Records is an independent label, so it is likely owned by its founders or shareholders. However, the context does not specify the owner of the record label where the singer of ""All Right"" (assuming this refers to a song by an artist on Burning Heart Records) records. Based strictly on the context,",0.0,3hop1__742780_567566_84283,shorten,content,2,2,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,elaborate,content,1,1,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,elaborate,content,2,1,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,elaborate,content,3,1,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,shorten,content,3,0,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,formality,style,3,1,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,formality,style,2,2,
bleurt_mid,0.3375654816627502,what year did the Japanese get to city where Wang Yue died and the rest of Guangdong province?,November 5,1949,0.0,2hop__278022_71701,formality,style,3,2,
bleurt_mid,0.3361049890518188,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,January 2018,0.0,2hop__75207_46837,shorten,content,1,1,
bleurt_mid,0.3361049890518188,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,January 2018,0.0,2hop__75207_46837,shorten,content,2,1,
bleurt_mid,0.3361049890518188,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,January 2018,0.0,2hop__75207_46837,shorten,content,3,1,
bleurt_mid,0.3360305428504944,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where A Don is located?,Thein Sein,Aung San Suu Kyi,0.0,4hop2__161602_474028_88460_126088,elaborate,content,2,2,
bleurt_mid,0.3346571326255798,What is the name of the castle in the birthplace of the performer of Bound by the Beauty?,Casa Loma,"Ivor Cutler was born in Edinburgh, Scotland, not at a place named ""Castle."" There is no specific castle named in the context as the birthplace of Ivor Cutler, the performer of ""Bound by the Beauty.""",0.0,3hop1__274148_792411_51423,formality,style,1,1,
bleurt_mid,0.3341363668441772,When does Pam and the person Pam marries on The Office get together?,in the fourth season,First three seasons,0.0,2hop__61714_80069,shorten,content,2,0,
bleurt_mid,0.3341363668441772,When does Pam and the person Pam marries on The Office get together?,in the fourth season,First three seasons,0.0,2hop__61714_80069,shorten,content,3,0,
bleurt_mid,0.3333354592323303,"What is the Arabic dictionary meaning, of the word for the majority religion in the part of British India, that became India when the country that released Mushkil was created?",the country of India,"Hindu: ""one who lives or behaves like a Brahman""",0.0,3hop1__106688_160713_77246,elaborate,content,2,1,
bleurt_mid,0.3332633376121521,At the end of which year did tribes from the area where Linear Pottery culture was found invade the Roman Empire?,406,387 BC,0.0,2hop__576118_25719,shorten,content,2,2,
bleurt_mid,0.3332633376121521,At the end of which year did tribes from the area where Linear Pottery culture was found invade the Roman Empire?,406,387 BC,0.0,2hop__576118_25719,shorten,content,3,2,
bleurt_mid,0.3325470685958862,What was the population in 1900 of the second largest city in the US state having the Library District of the county containing Yuma?,"7,531","The question is asking for the population in 1900 of the second largest city in the US state that contains the county with the Fort Vancouver Regional Library District, which includes the Vancouver Community Library.

From the context:
- The Vancouver Community Library is in Vancouver, Washington.
- Vancouver, Washington is in Washington County.
-",0.0,4hop1__342858_131850_33952_33939,formality,style,2,1,
bleurt_mid,0.332171618938446,Where does the employer of Hasan Hanafi rank according to QS World University Rankings?,551-600,"Cairo University is not directly ranked in the provided context, but the context mentions the University of Melbourne and Monash University in Melbourne were ranked joint 2nd and 5th globally by QS in 2014/15. However, Hasan Hanafi is affiliated with Cairo University, which is not ranked in the given",0.0,2hop__703767_37168,elaborate,content,2,2,
bleurt_mid,0.3321068286895752,What was the old show that was named after a character that Walt Disney created in 1928 called?,The Mickey Mouse Club,Welcome to Pooh Corner,0.0,2hop__7046_44085,shorten,content,2,2,
bleurt_mid,0.3321068286895752,What was the old show that was named after a character that Walt Disney created in 1928 called?,The Mickey Mouse Club,Welcome to Pooh Corner,0.0,2hop__7046_44085,shorten,content,3,2,
bleurt_mid,0.3307963013648987,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,about 400 years,"Nanjing has never been the capital of the location of the Yaxing Coach headquarters. Yaxing Coach is based in Nanjing, China, but Nanjing itself is not the capital of any region; Beijing is the capital of China.",0.0,3hop2__326964_7855_7713,elaborate,content,3,2,
bleurt_mid,0.330112874507904,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Later seasons,0.0,2hop__61714_80069,shorten,content,2,2,
bleurt_mid,0.3297483325004577,When is the opening day of the league in which the team with the most games in the series after which the MLB MVP is awarded plays?,"Thursday, March 29","The question is ambiguous and does not specify which league or which year. However, based on the context mentioning the 1998 Opening Day rosters in ""Bottom of the 9th '99,"" the answer likely refers to the year associated with that game.

Answer: 1998",0.0,4hop1__88342_75218_128008_87812,formality,style,2,0,
bleurt_mid,0.3295492529869079,Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Barbara Barrie,0.0,2hop__61143_165532,shorten,content,2,1,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,1,0,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,2,0,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,3,0,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,2,1,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,3,1,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,2,2,
bleurt_mid,0.3290156126022339,What does the river that Darling Mills Creek turns into flow into?,Sydney Harbour,Susquehanna River,0.0,2hop__155781_155922,formality,style,3,2,
bleurt_mid,0.3288457989692688,What county was Ye Rongguang born in?,Yongjia County,Wenzhou,0.0,2hop__144658_599630,formality,style,3,1,
bleurt_mid,0.3288457989692688,What county was Ye Rongguang born in?,Yongjia County,Wenzhou,0.0,2hop__144658_599630,formality,style,1,2,
bleurt_mid,0.3276423811912536,"What is the average winter daytime temperature in the region containing Richmond, in the state where WUSH operates?",upper 40s–lower 50s °F,"I don't know. The provided context does not mention Richmond or WUSH, so I cannot determine the average winter daytime temperature for that region.",0.0,3hop1__131102_39743_24526,shorten,content,1,0,
bleurt_mid,0.3275611102581024,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,"Sindhu, meaning river (Indus River)",0.0,3hop1__248929_160713_77246,formality,style,1,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,elaborate,content,1,0,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,elaborate,content,1,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,elaborate,content,2,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,elaborate,content,3,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,elaborate,content,2,2,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,1,0,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,2,0,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,3,0,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,1,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,2,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,3,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,shorten,content,1,2,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,formality,style,1,2,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,formality,style,2,2,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,paraphrase,style,1,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,paraphrase,style,2,1,
bleurt_mid,0.3273400664329529,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,1970s,1973,0.0,3hop1__640171_228453_10972,paraphrase,style,3,1,
bleurt_mid,0.3271914720535278,When was the region immediately north of the region where Urim's country is located and the Persian Gulf created?,1930,"The question is unclear and does not provide sufficient context to determine a specific event or time frame for the creation of the region immediately north of Ur's country (Iraq) and the Persian Gulf. The context does not address the geological or historical formation of the region north of Iraq and the Persian Gulf. Therefore, a direct answer",0.0,4hop1__343844_17130_70784_79935,formality,style,2,0,
bleurt_mid,0.3270236551761627,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,Priscilla Presley,0.0,3hop1__67704_237521_291682,elaborate,content,3,0,
bleurt_mid,0.3270236551761627,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,Priscilla Presley,0.0,3hop1__67704_237521_291682,formality,style,2,2,
bleurt_mid,0.3270236551761627,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,Priscilla Presley,0.0,3hop1__67704_237521_291682,formality,style,3,2,
bleurt_mid,0.3270236551761627,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,Priscilla Presley,0.0,3hop1__67704_237521_291682,paraphrase,style,2,2,
bleurt_mid,0.3270236551761627,Who is the wife of the man who produced the documentary of the pop star who sings I Want to Rock With You?,Liza Minnelli,Priscilla Presley,0.0,3hop1__67704_237521_291682,paraphrase,style,3,2,
bleurt_mid,0.3267186880111694,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,23 December 1793,0.0,2hop__748615_123956,shorten,content,2,1,
bleurt_mid,0.3267186880111694,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,23 December 1793,0.0,2hop__748615_123956,paraphrase,style,1,1,
bleurt_mid,0.3267186880111694,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,23 December 1793,0.0,2hop__748615_123956,paraphrase,style,2,1,
bleurt_mid,0.3267186880111694,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,23 December 1793,0.0,2hop__748615_123956,paraphrase,style,3,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,1,0,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,2,0,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,3,0,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,2,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,3,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,1,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,elaborate,content,2,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,shorten,content,1,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,shorten,content,3,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,1,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,2,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,3,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,1,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,2,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,formality,style,3,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,2,0,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,3,0,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,1,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,2,1,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,1,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,2,2,
bleurt_mid,0.3265909552574157,When does the winter season begin in the place where fuser and alberto meet the indigenous couple who were traveling for work?,June,"January 2, 2018",0.0,2hop__75207_46837,paraphrase,style,3,2,
bleurt_mid,0.3245630860328674,When is the next episode of the series that Steven the Sword Fighter is a part of being released?,TBD,No information provided about upcoming releases.,0.0,2hop__398344_85513,paraphrase,style,2,2,
bleurt_mid,0.3244130611419678,What is the dynasty the oldest wooden buildings in China be dated to an example of?,Chinese surname,Han dynasty,0.0,2hop__32887_578772,elaborate,content,1,0,
bleurt_mid,0.3241986036300659,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,about 400 years,5 centuries,0.0,4hop3__862_846_326964_7713,elaborate,content,2,2,
bleurt_mid,0.3241764307022095,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,country and city,0.0,4hop3__316459_41402_157761_13584,elaborate,content,3,1,
bleurt_mid,0.3241463899612427,Who is the spouse of the actor that plays Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Keira Knightley,0.0,2hop__68322_510545,shorten,content,1,0,
bleurt_mid,0.3241463899612427,Who is the spouse of the actor that plays Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,Keira Knightley,0.0,2hop__68322_510545,shorten,content,3,0,
bleurt_mid,0.3240270018577575,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,582 feet (177 m),No information given.,0.0,3hop1__617062_127905_86588,shorten,content,2,0,
bleurt_mid,0.3239905834197998,"When did the company that built VTEC, the owner of Scion, and Nissan open US Assembly plants?",1981,"Toyota opened a US assembly plant in 1984 in Georgetown, Kentucky. Nissan opened its first US assembly plant in 1986 in Smyrna, Tennessee.",0.0,3hop2__222979_132628_40768,paraphrase,style,2,2,
bleurt_mid,0.3234491646289825,Where do greyhound buses leave from in the city where the headquarters of Care Bears: Journey to Joke-a-lot's production company is located?,Toronto Coach Terminal,Thampanoor Bus Stand,0.0,3hop1__572324_568433_47686,paraphrase,style,2,2,
bleurt_mid,0.3234080374240875,Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Kenia,0.0,2hop__442516_595885,formality,style,2,1,
bleurt_mid,0.3234080374240875,Which country has a body of water that was inspiration for the name of the Mara Region?,Tanzania,Kenia,0.0,2hop__442516_595885,formality,style,3,1,
bleurt_mid,0.3227879405021667,When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,"Notts County last won the FA Cup in 1894. The most recent time a team beat Notts County in the FA Cup was in 1895, when Blackburn Rovers defeated them in the final. However, since Notts County's 1894 win, the last time a team that beat the previous",0.0,3hop2__304722_238553_63959,paraphrase,style,1,2,
bleurt_mid,0.3227704465389251,What county shares a border with the county where She Did It's performer was born?,Cabarrus County,Konebe (Koneba) District,0.0,4hop1__814349_624859_355213_203322,elaborate,content,3,2,
bleurt_mid,0.3226836919784546,How long had the place where the Jin court reestablished itself after fleeing been the capitol city of the headquarters location of Yaxing Coach?,about 400 years,Since 1421,0.0,3hop2__326964_7719_7713,formality,style,1,1,
bleurt_mid,0.3222526311874389,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,582 feet (177 m),"Hack Wilson's 1930 record of 56 home runs in a single season is one of the highest in MLB history, but the longest home run (in distance) in MLB history is generally not officially recorded in the same way as the most home runs in a season. However, the longest measured home run in MLB",0.0,3hop1__617062_127905_86588,elaborate,content,2,2,
bleurt_mid,0.3214252591133117,When was the region that lies to the north of where israel is located and the body of water where Kharg Island is located established?,1932,"The question asks about the establishment date of the region to the north of Israel and the body of water where Kharg Island is located. However, the provided context does not mention the region to the north of Israel or the body of water where Kharg Island is located. Therefore, I cannot provide an answer based on the",0.0,4hop2__71753_623626_70784_61381,formality,style,2,1,
bleurt_mid,0.3205914497375488,Where are NASCAR races held in the city that shares a county with Helvetia?,Tucson Raceway Park,Charlotte Motor Speedway,0.0,3hop1__639955_834494_34088,shorten,content,1,0,
bleurt_mid,0.3205729126930237,When did the explorer reach the headquarters location of the group Study in Brown's record label is part of?,"August 3, 1769","The question is confusing and doesn't clearly specify which ""explorer"" or ""headquarters location"" and ""group"" it refers to. Based on the context, ""Study in Brown"" is an album by Clifford Brown and Max Roach, but there is no mention of an explorer or a group's headquarters location related",0.0,4hop1__567737_141375_458768_33633,elaborate,content,2,0,
bleurt_mid,0.320451408624649,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,"May 5, 1862",0.0,2hop__748615_123956,shorten,content,3,2,
bleurt_mid,0.320451408624649,On what date did Battle of the birth place of Marzuki Alie end?,15 February 1942,"May 5, 1862",0.0,2hop__748615_123956,formality,style,1,0,
bleurt_mid,0.3204092979431152,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",1943–1992,1990,0.0,4hop2__567956_14670_8987_8529,shorten,content,1,1,
bleurt_mid,0.3204092979431152,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",1943–1992,1990,0.0,4hop2__567956_14670_8987_8529,shorten,content,2,1,
bleurt_mid,0.3204092979431152,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",1943–1992,1990,0.0,4hop2__567956_14670_8987_8529,shorten,content,3,1,
bleurt_mid,0.3204092979431152,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",1943–1992,1990,0.0,4hop2__567956_14670_8987_8529,paraphrase,style,1,0,
bleurt_mid,0.3204092979431152,"Normalization occurred in Country A that invaded Country B because the military branch that Air Defense Artillery is part of was unprepared. when was the word ""Slavs"" used in the national anthem of Country B?",1943–1992,1990,0.0,4hop2__567956_14670_8987_8529,paraphrase,style,2,1,
bleurt_mid,0.3201680183410644,"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides the different areas of that country, what other differences are there between Real Madrid and the team for the city he moved to in 1999?",two cities,"Real Madrid is a Spanish club from Madrid, while the team for the city he moved to in 1999 (Inter Miami CF, based in Miami, Florida, USA) is an American club.",0.0,4hop3__316459_41402_157761_13584,formality,style,3,1,
bleurt_mid,0.3198655843734741,What was the lifespan of the person who proposed explanations for the origins of earthquakes and the formation of mountains?,980–1037,1755 to 1804,0.0,2hop__41158_35123,formality,style,2,1,
bleurt_mid,0.3194822669029236,Where do greyhound buses leave from the in the city where the headquarters of the production company which produced A Cosmic Christmas is located?,Toronto Coach Terminal,Central Bus Station (Thampanoor Bus Station),0.0,3hop1__305566_568433_47686,shorten,content,1,2,
bleurt_mid,0.3194702565670013,When was the 1st governor general of India impeached?,1786,"The first Governor-General of independent India was not impeached. The impeachment process described in the context refers to Bill Clinton, a U.S. president, not a Governor-General of India.",0.0,2hop__84847_21969,elaborate,content,3,0,
bleurt_mid,0.3185526728630066,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,1905,Not specified,0.0,4hop1__726391_153080_33952_34053,paraphrase,style,3,1,
bleurt_mid,0.3183683156967163,"When was the Palau de la Generalitat built, in the place of death of Martin, of the region where Almudévar was located?",built in the 15th century,The text does not provide the construction date of the Palau de la Generalitat.,0.0,3hop1__840353_503371_21711,formality,style,1,2,
bleurt_mid,0.3181242346763611,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,Beyond the Indus River,0.0,3hop1__248929_160713_77246,elaborate,content,1,1,
bleurt_mid,0.3181242346763611,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,Beyond the Indus River,0.0,3hop1__248929_160713_77246,shorten,content,1,0,
bleurt_mid,0.3181242346763611,What is the meaning of the word that is also a majority religion in the region that became India when the country where Kohat is located was created in the Arabic dictionary?,the country of India,Beyond the Indus River,0.0,3hop1__248929_160713_77246,shorten,content,1,1,
