qid,n_hop,instruction_type,group,run,first_recovery_step,step,correct,answer_f1,gold_answer,predicted_answer,prev_predicted_answer,prev_answer_f1
4hop3__193820_466199_128875_72134,4,shorten,content,1,2,1,False,0.2857142857142857,1839,Springfield became the state capital in 1839.,1819,0.0
4hop3__193820_466199_128875_72134,4,shorten,content,1,2,2,True,1.0,1839,1839,Springfield became the state capital in 1839.,0.2857142857142857
4hop3__193820_466199_128875_72134,4,shorten,content,1,2,3,True,1.0,1839,1839,1839,1.0
4hop3__193820_466199_695123_72134,4,elaborate,content,0,1,0,False,0.0,1839,1796,,
4hop3__193820_466199_695123_72134,4,elaborate,content,0,1,1,True,1.0,1839,1839,1796,0.0
4hop3__193820_466199_695123_72134,4,elaborate,content,0,1,2,False,0.0,1839,1796,1839,1.0
4hop3__193820_466199_695123_72134,4,elaborate,content,0,1,3,False,0.0,1839,1796,1796,0.0
4hop3__312119_132409_146285_35031,4,elaborate,content,2,1,0,False,0.0,third-largest,San Diego is the second-largest city in California.,,
4hop3__312119_132409_146285_35031,4,elaborate,content,2,1,1,True,1.0,third-largest,third-largest,San Diego is the second-largest city in California.,0.0
4hop3__312119_132409_146285_35031,4,elaborate,content,2,1,2,False,0.0,third-largest,"San Diego is the second-largest city in California, after Los Angeles.",third-largest,1.0
4hop3__312119_132409_146285_35031,4,elaborate,content,2,1,3,False,0.0,third-largest,"San Diego is the second-largest city in California after Los Angeles. However, the question asks for the rank among the top five largest urban areas in the state where Papa Roach (the band associated with ""Getting Away with Murder"") was formed. Papa Roach was formed in San Diego, California. The top five largest","San Diego is the second-largest city in California, after Los Angeles.",0.0
4hop3__601548_836463_161616_77103,4,formality,style,1,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,formality,style,1,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,formality,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,formality,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,formality,style,2,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,formality,style,2,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,formality,style,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,formality,style,2,1,3,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,0,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,paraphrase,style,0,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,0,1,2,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,0,1,3,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,1,2,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,paraphrase,style,1,2,1,False,0.0,1839,1946,1850,0.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,1,2,2,True,1.0,1839,1839,1946,0.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,1,2,3,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,2,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,paraphrase,style,2,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,2,1,2,False,0.0,1839,Not provided in the context,1839,1.0
4hop3__601548_836463_161616_77103,4,paraphrase,style,2,1,3,False,0.0,1839,1857,Not provided in the context,0.0
4hop3__601548_836463_161616_77103,4,shorten,content,0,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,shorten,content,0,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,shorten,content,0,1,2,False,0.0,1839,1800,1839,1.0
4hop3__601548_836463_161616_77103,4,shorten,content,0,1,3,False,0.0,1839,1800,1800,0.0
4hop3__601548_836463_161616_77103,4,shorten,content,1,1,0,False,0.0,1839,1850,,
4hop3__601548_836463_161616_77103,4,shorten,content,1,1,1,True,1.0,1839,1839,1850,0.0
4hop3__601548_836463_161616_77103,4,shorten,content,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__601548_836463_161616_77103,4,shorten,content,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,elaborate,content,0,3,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,elaborate,content,0,3,1,False,0.0,1839,1819,No,0.0
4hop3__678814_466199_695123_72134,4,elaborate,content,0,3,2,False,0.0,1839,1819,1819,0.0
4hop3__678814_466199_695123_72134,4,elaborate,content,0,3,3,True,1.0,1839,1839,1819,0.0
4hop3__678814_466199_695123_72134,4,elaborate,content,1,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,elaborate,content,1,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,elaborate,content,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,elaborate,content,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,elaborate,content,2,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,elaborate,content,2,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,elaborate,content,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,elaborate,content,2,1,3,False,0.0,1839,1816,1839,1.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,1,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,paraphrase,style,1,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,2,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,paraphrase,style,2,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,paraphrase,style,2,1,3,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,shorten,content,0,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,shorten,content,0,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,shorten,content,0,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,shorten,content,0,1,3,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,shorten,content,1,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,shorten,content,1,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,shorten,content,1,1,2,False,0.0,1839,1819,1839,1.0
4hop3__678814_466199_695123_72134,4,shorten,content,1,1,3,False,0.0,1839,1819,1819,0.0
4hop3__678814_466199_695123_72134,4,shorten,content,2,1,0,False,0.0,1839,No,,
4hop3__678814_466199_695123_72134,4,shorten,content,2,1,1,True,1.0,1839,1839,No,0.0
4hop3__678814_466199_695123_72134,4,shorten,content,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__678814_466199_695123_72134,4,shorten,content,2,1,3,True,1.0,1839,1839,1839,1.0
4hop3__719125_132409_223216_35031,4,formality,style,1,1,0,False,0.0,third-largest,4th largest,,
4hop3__719125_132409_223216_35031,4,formality,style,1,1,1,True,1.0,third-largest,third-largest,4th largest,0.0
4hop3__719125_132409_223216_35031,4,formality,style,1,1,2,True,1.0,third-largest,third-largest,third-largest,1.0
4hop3__719125_132409_223216_35031,4,formality,style,1,1,3,False,0.0,third-largest,I don't know,third-largest,1.0
4hop3__771862_466199_695123_72134,4,elaborate,content,0,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,elaborate,content,0,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,elaborate,content,0,1,2,False,0.0,1839,1816,1839,1.0
4hop3__771862_466199_695123_72134,4,elaborate,content,0,1,3,False,0.0,1839,No,1816,0.0
4hop3__771862_466199_695123_72134,4,formality,style,1,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,formality,style,1,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,formality,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__771862_466199_695123_72134,4,formality,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__771862_466199_695123_72134,4,formality,style,2,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,formality,style,2,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,formality,style,2,1,2,False,0.0,1839,1857,1839,1.0
4hop3__771862_466199_695123_72134,4,formality,style,2,1,3,False,0.0,1839,No information provided about a town named WIZE or its licensing date.,1857,0.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,0,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,paraphrase,style,0,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,0,1,2,True,1.0,1839,1839,1839,1.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,0,1,3,False,0.0,1839,1857,1839,1.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,1,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,paraphrase,style,1,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,2,1,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,paraphrase,style,2,1,1,True,1.0,1839,1839,No,0.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,2,1,2,False,0.0,1839,1819,1839,1.0
4hop3__771862_466199_695123_72134,4,paraphrase,style,2,1,3,False,0.0,1839,1816,1819,0.0
4hop3__771862_466199_695123_72134,4,shorten,content,0,2,0,False,0.0,1839,No,,
4hop3__771862_466199_695123_72134,4,shorten,content,0,2,1,False,0.0,1839,1816,No,0.0
4hop3__771862_466199_695123_72134,4,shorten,content,0,2,2,True,1.0,1839,1839,1816,0.0
4hop3__771862_466199_695123_72134,4,shorten,content,0,2,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,elaborate,content,0,2,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,elaborate,content,0,2,1,False,0.0,1839,1818,1894,0.0
4hop3__794915_466199_695123_72134,4,elaborate,content,0,2,2,True,1.0,1839,1839,1818,0.0
4hop3__794915_466199_695123_72134,4,elaborate,content,0,2,3,False,0.0,1839,1803,1839,1.0
4hop3__794915_466199_695123_72134,4,elaborate,content,1,2,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,elaborate,content,1,2,1,False,0.0,1839,1832,1894,0.0
4hop3__794915_466199_695123_72134,4,elaborate,content,1,2,2,True,1.0,1839,1839,1832,0.0
4hop3__794915_466199_695123_72134,4,elaborate,content,1,2,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,elaborate,content,2,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,elaborate,content,2,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,elaborate,content,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,elaborate,content,2,1,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,formality,style,0,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,formality,style,0,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,formality,style,0,1,2,False,0.0,1839,No information given about WIZE or the state's capital date,1839,1.0
4hop3__794915_466199_695123_72134,4,formality,style,0,1,3,False,0.0,1839,1868,No information given about WIZE or the state's capital date,0.0
4hop3__794915_466199_695123_72134,4,formality,style,1,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,formality,style,1,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,formality,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,formality,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,formality,style,2,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,formality,style,2,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,formality,style,2,1,2,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,formality,style,2,1,3,False,0.0,1839,No answer.,1839,1.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,1,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,paraphrase,style,1,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,1,1,2,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,1,1,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,2,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,paraphrase,style,2,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,2,1,2,False,0.0,1839,1869,1839,1.0
4hop3__794915_466199_695123_72134,4,paraphrase,style,2,1,3,False,0.0,1839,1869,1869,0.0
4hop3__794915_466199_695123_72134,4,shorten,content,0,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,shorten,content,0,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,shorten,content,0,1,2,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,shorten,content,0,1,3,True,1.0,1839,1839,1839,1.0
4hop3__794915_466199_695123_72134,4,shorten,content,1,1,0,False,0.0,1839,1894,,
4hop3__794915_466199_695123_72134,4,shorten,content,1,1,1,True,1.0,1839,1839,1894,0.0
4hop3__794915_466199_695123_72134,4,shorten,content,1,1,2,False,0.0,1839,1808,1839,1.0
4hop3__794915_466199_695123_72134,4,shorten,content,1,1,3,False,0.0,1839,1808,1808,0.0
